# Bison's numbered productions for lily/parser.yy at v2.27.2.
# rule-number<TAB>left-hand-side<TAB>right-hand-side ('e' greek epsilon = empty)
455	pitch	steno_pitch
456	pitch	PITCH_IDENTIFIER quotes
457	pitch_or_tonic_pitch	pitch
458	pitch_or_tonic_pitch	steno_tonic_pitch
459	gen_text_def	full_markup
460	gen_text_def	STRING
461	gen_text_def	SYMBOL
462	gen_text_def	embedded_scm
463	fingering	UNSIGNED
464	script_abbreviation	'^'
465	script_abbreviation	'+'
466	script_abbreviation	'-'
467	script_abbreviation	'!'
468	script_abbreviation	">"
469	script_abbreviation	'.'
470	script_abbreviation	'_'
471	script_dir	'_'
472	script_dir	'^'
473	script_dir	'-'
474	maybe_notemode_duration	ε
475	maybe_notemode_duration	duration
476	optional_notemode_duration	maybe_notemode_duration
477	steno_duration	UNSIGNED dots
478	steno_duration	DURATION_IDENTIFIER dots
479	duration	steno_duration multipliers
480	dots	ε
481	dots	dots '.'
482	multiplier_scm	NUMBER_IDENTIFIER
483	multiplier_scm	embedded_scm_bare
484	multipliers	ε
485	multipliers	multipliers '*' UNSIGNED
486	multipliers	multipliers '*' FRACTION
487	multipliers	multipliers '*' multiplier_scm
488	tremolo_type	':'
489	tremolo_type	':' UNSIGNED
490	bass_number	UNSIGNED
491	bass_number	STRING
492	bass_number	SYMBOL
493	bass_number	full_markup
494	bass_number	embedded_scm_bare
495	bass_figure	"_"
496	bass_figure	bass_number
497	bass_figure	bass_figure ']'
498	bass_figure	bass_figure FIGURE_ALTERATION_EXPR
499	bass_figure	bass_figure figured_bass_modification
500	figured_bass_modification	"\\+"
501	figured_bass_modification	"\\!"
502	figured_bass_modification	'/'
503	figured_bass_modification	"\\\\"
504	br_bass_figure	bass_figure
505	br_bass_figure	'[' bass_figure
506	figure_list	ε
507	figure_list	figure_list br_bass_figure
508	optional_rest	ε
509	optional_rest	"\\rest"
510	pitch_or_music	pitch exclamations questions octave_check maybe_notemode_duration erroneous_quotes optional_rest post_events
511	pitch_or_music	new_chord post_events
512	simple_element	DRUM_PITCH optional_notemode_duration
513	simple_element	RESTNAME optional_notemode_duration
514	lyric_element	full_markup
515	lyric_element	SYMBOL
516	lyric_element	STRING
517	lyric_element	LYRIC_ELEMENT
518	lyric_element_music	lyric_element optional_notemode_duration post_events
519	new_chord	steno_tonic_pitch maybe_notemode_duration
520	new_chord	steno_tonic_pitch optional_notemode_duration chord_separator chord_items
521	chord_items	ε
522	chord_items	chord_items chord_item
523	chord_separator	":"
524	chord_separator	"^"
525	chord_separator	"/" steno_tonic_pitch
526	chord_separator	"/+" steno_tonic_pitch
527	chord_item	chord_separator
528	chord_item	step_numbers
529	chord_item	CHORD_MODIFIER
530	step_numbers	step_number
531	step_numbers	step_numbers '.' step_number
532	step_number	UNSIGNED
533	step_number	UNSIGNED '+'
534	step_number	UNSIGNED "-"
535	tempo_range	exact_unsigned_number
536	tempo_range	exact_unsigned_number '-' exact_unsigned_number
537	number_expression	number_expression '+' number_term
538	number_expression	number_expression '-' number_term
539	number_expression	number_term
540	number_term	number_factor
541	number_term	number_factor '*' number_factor
542	number_term	number_factor '/' number_factor
543	number_factor	'-' number_factor
544	number_factor	bare_number
545	bare_number_common	REAL
546	bare_number_common	NUMBER_IDENTIFIER
547	bare_number_common	REAL NUMBER_IDENTIFIER
