ly-define	ly:paper-get-number	2	0	0	output-def-scheme.cc
ly-define	ly:paper-outputscale	1	0	0	output-def-scheme.cc
ly-define	ly:paper-score-paper-systems	1	0	0	paper-score-scheme.cc
ly-define	ly:paper-system?	1	0	0	paper-system-scheme.cc
ly-define	ly:parse-file	1	0	0	lily-parser-scheme.cc
ly-define	ly:parse-init	1	0	0	lily-parser-scheme.cc
ly-define	ly:parse-string-expression	2	2	0	lily-parser-scheme.cc
ly-define	ly:parsed-undead-list!	0	0	0	undead.cc
ly-define	ly:parser-append-to-include-path	1	0	0	lily-parser-scheme.cc
ly-define	ly:parser-clear-error	0	1	0	lily-parser-scheme.cc
ly-define	ly:parser-clone	0	2	0	lily-parser-scheme.cc
ly-define	ly:parser-define!	2	0	0	lily-parser-scheme.cc
ly-define	ly:parser-define-once!	2	0	0	lily-parser-scheme.cc
ly-define	ly:parser-error	1	1	0	lily-parser-scheme.cc
ly-define	ly:parser-has-error?	0	1	0	lily-parser-scheme.cc
ly-define	ly:parser-include-string	1	0	0	lily-parser-scheme.cc
ly-define	ly:parser-lookup	1	0	1	lily-parser-scheme.cc
ly-define	ly:parser-output-name	0	1	0	lily-parser-scheme.cc
ly-define	ly:parser-parse-string	2	0	0	lily-parser-scheme.cc
ly-define	ly:parser-set-note-names	1	0	0	lily-parser-scheme.cc
ly-define	ly:perform-text-replacements	3	0	0	text-interface.cc
ly-define	ly:performance-headers	1	0	0	performance-scheme.cc
ly-define	ly:performance-write	3	0	0	performance-scheme.cc
ly-define	ly:pitch-alteration	1	0	0	pitch-scheme.cc
ly-define	ly:pitch-diff	2	0	0	pitch-scheme.cc
ly-define	ly:pitch-negate	1	0	0	pitch-scheme.cc
ly-define	ly:pitch-notename	1	0	0	pitch-scheme.cc
ly-define	ly:pitch-octave	1	0	0	pitch-scheme.cc
ly-define	ly:pitch-quartertones	1	0	0	pitch-scheme.cc
ly-define	ly:pitch-semitones	1	0	0	pitch-scheme.cc
ly-define	ly:pitch-steps	1	0	0	pitch-scheme.cc
ly-define	ly:pitch-tones	1	0	0	pitch-scheme.cc
ly-define	ly:pitch-transpose	2	0	0	pitch-scheme.cc
ly-define	ly:pitch<?	2	0	0	pitch-scheme.cc
ly-define	ly:png->eps-dump	6	0	0	cairo.cc
ly-define	ly:png-dimensions	1	0	0	cairo.cc
ly-define	ly:pointer-group-interface::add-grob	3	0	0	pointer-group-interface-scheme.cc
ly-define	ly:position-on-line?	2	0	0	staff-symbol-referencer-scheme.cc
ly-define	ly:prob-immutable-properties	1	0	0	prob-scheme.cc
ly-define	ly:prob-mutable-properties	1	0	0	prob-scheme.cc
ly-define	ly:prob-property?	2	0	0	prob-scheme.cc
ly-define	ly:prob-set-property!	2	1	0	prob-scheme.cc
ly-define	ly:prob-type?	2	0	0	prob-scheme.cc
ly-define	ly:programming-error	1	0	1	warn-scheme.cc
ly-define	ly:progress	1	0	1	warn-scheme.cc
ly-define	ly:property-lookup-stats	1	0	0	profile.cc
ly-define	ly:pt	1	0	0	dimensions-scheme.cc
ly-define	ly:pure-call	4	0	1	unpure-pure-container.cc
ly-define	ly:regex-exec	2	0	0	glib-regex-scheme.cc
ly-define	ly:regex-exec->list	2	0	0	glib-regex-scheme.cc
ly-define	ly:regex-quote	1	0	0	glib-regex-scheme.cc
ly-define	ly:regex-replace	2	0	1	glib-regex-scheme.cc
ly-define	ly:register-stencil-expression	1	0	0	stencil-scheme.cc
ly-define	ly:register-translator	2	1	0	translator-ctors.cc
ly-define	ly:relative-group-extent	3	0	0	axis-group-interface-scheme.cc
ly-define	ly:rename-file	2	0	0	general-scheme.cc
ly-define	ly:reset-all-fonts	0	0	0	all-font-metrics-scheme.cc
ly-define	ly:reset-options	1	0	0	program-option-scheme.cc
ly-define	ly:round-filled-box	3	0	0	stencil-scheme.cc
ly-define	ly:round-polygon	2	2	0	stencil-scheme.cc
ly-define	ly:run-translator	2	0	0	global-context-scheme.cc
ly-define	ly:score-add-output-def!	2	0	0	score-scheme.cc
ly-define	ly:score-embedded-format	2	0	0	score-scheme.cc
ly-define	ly:score-error?	1	0	0	score-scheme.cc
ly-define	ly:score-header	1	0	0	score-scheme.cc
ly-define	ly:score-music	1	0	0	score-scheme.cc
ly-define	ly:score-output-defs	1	0	0	score-scheme.cc
ly-define	ly:score-set-header!	2	0	0	score-scheme.cc
ly-define	ly:set-grob-creation-callback	1	0	0	engraver.cc
ly-define	ly:set-grob-modification-callback	1	0	0	grob-property.cc
ly-define	ly:set-middle-C!	1	0	0	pitch-scheme.cc
ly-define	ly:set-option	1	1	0	program-option-scheme.cc
ly-define	ly:set-origin!	1	1	0	music-scheme.cc
ly-define	ly:set-property-cache-callback	1	0	0	grob-property.cc
ly-define	ly:set-rand-seed	1	0	0	lily-random.cc
ly-define	ly:shutdown-gs	0	0	0	general-scheme.cc
ly-define	ly:skyline->points	2	0	0	skyline-scheme.cc
ly-define	ly:skyline-distance	2	1	0	skyline-scheme.cc
ly-define	ly:skyline-empty?	1	0	0	skyline-scheme.cc
ly-define	ly:skyline-height	2	0	0	skyline-scheme.cc
ly-define	ly:skyline-max-height	1	0	0	skyline-scheme.cc
ly-define	ly:skyline-max-height-position	1	0	0	skyline-scheme.cc
ly-define	ly:skyline-merge	2	0	0	skyline-scheme.cc
ly-define	ly:skyline-pad	2	0	0	skyline-scheme.cc
ly-define	ly:skyline-touching-point	2	1	0	skyline-scheme.cc
ly-define	ly:skylines-for-stencil	2	0	0	skyline-scheme.cc
ly-define	ly:smob-protects	0	0	0	smobs.cc
ly-define	ly:solve-spring-rod-problem	4	0	0	simple-spacer-scheme.cc
ly-define	ly:source-files	0	1	0	sources.cc
ly-define	ly:spanner-bound	2	1	0	spanner-scheme.cc
ly-define	ly:spanner-broken-into	1	0	0	spanner-scheme.cc
ly-define	ly:spanner-broken-neighbor	2	0	0	spanner-scheme.cc
ly-define	ly:spanner-set-bound!	3	0	0	spanner-scheme.cc
ly-define	ly:spanner?	1	0	0	spanner-scheme.cc
ly-define	ly:spawn	1	0	1	general-scheme.cc
ly-define	ly:spring-set-inverse-compress-strength!	2	0	0	spring-smob.cc
ly-define	ly:spring-set-inverse-stretch-strength!	2	0	0	spring-smob.cc
ly-define	ly:staff-symbol-line-thickness	1	0	0	staff-symbol-referencer-scheme.cc
ly-define	ly:staff-symbol-staff-radius	1	0	0	staff-symbol-referencer-scheme.cc
ly-define	ly:staff-symbol-staff-space	1	0	0	staff-symbol-referencer-scheme.cc
ly-define	ly:stderr-redirect	1	1	0	general-scheme.cc
ly-define	ly:stencil-add	0	0	1	stencil-scheme.cc
ly-define	ly:stencil-aligned-to	3	0	0	stencil-scheme.cc
ly-define	ly:stencil-combine-at-edge	4	1	0	stencil-scheme.cc
